1	0.0001245161
2	0.0001244075
3	0.0001242679
4	0.0001240975
5	0.0001238963
6	0.0001236642
7	0.0001235481
8	0.0001233424
9	0.0001232137
10	0.0001230006
11	0.0001228862
12	0.0001227092
13	0.0001225464
14	0.0001224122
15	0.0001222331
16	0.0001220793
17	0.0001219476
18	0.0001217847
19	0.0001216075
20	0.0001214873
21	0.0001213452
22	0.0001211804
23	0.0001210202
24	0.0001208981
25	0.0001207598
26	0.0001206050
27	0.0001204337
28	0.0001203156
29	0.0001201871
30	0.0001200465
31	0.0001198937
32	0.0001197335
33	0.0001196168
34	0.0001194909
35	0.0001193559
36	0.0001192119
37	0.0001190589
38	0.0001189269
39	0.0001188079
40	0.0001186818
41	0.0001185489
42	0.0001184093
43	0.0001182630
44	0.0001181303
45	0.0001180143
46	0.0001178929
47	0.0001177663
48	0.0001176345
49	0.0001174976
50	0.0001173558
51	0.0001172336
52	0.0001171191
53	0.0001170004
54	0.0001168778
55	0.0001167511
56	0.0001166206
57	0.0001164863
58	0.0001163524
59	0.0001162421
60	0.0001161287
61	0.0001160122
62	0.0001158925
63	0.0001157698
64	0.0001156442
65	0.0001155156
66	0.0001153842
67	0.0001152714
68	0.0001151618
69	0.0001150497
70	0.0001149351
71	0.0001148183
72	0.0001146990
73	0.0001145776
74	0.0001144539
75	0.0001143281
76	0.0001142138
77	0.0001141072
78	0.0001139988
79	0.0001138884
80	0.0001137762
81	0.0001136622
82	0.0001135464
83	0.0001134289
84	0.0001133097
85	0.0001131889
86	0.0001130755
87	0.0001129718
88	0.0001128666
89	0.0001127600
90	0.0001126519
91	0.0001125423
92	0.0001124314
93	0.0001123191
94	0.0001122055
95	0.0001120907
96	0.0001119745
97	0.0001118625
98	0.0001117616
99	0.0001116596
100	0.0001115563
101	0.0001114520
102	0.0001113465
103	0.0001112400
104	0.0001111324
105	0.0001110238
106	0.0001109141
107	0.0001108035
108	0.0001106919
109	0.0001105804
110	0.0001104824
111	0.0001103834
112	0.0001102836
113	0.0001101828
114	0.0001100812
115	0.0001099787
116	0.0001098755
117	0.0001097714
118	0.0001096665
119	0.0001095608
120	0.0001094544
121	0.0001093472
122	0.0001092393
123	0.0001091395
124	0.0001090437
125	0.0001089472
126	0.0001088499
127	0.0001087520
128	0.0001086535
129	0.0001085542
130	0.0001084544
131	0.0001083539
132	0.0001082528
133	0.0001081511
134	0.0001080489
135	0.0001079460
136	0.0001078426
137	0.0001077387
138	0.0001076455
139	0.0001075523
140	0.0001074585
141	0.0001073642
142	0.0001072693
143	0.0001071740
144	0.0001070782
145	0.0001069819
146	0.0001068851
147	0.0001067878
148	0.0001066901
149	0.0001065919
150	0.0001064933
151	0.0001063943
152	0.0001062948
153	0.0001061949
154	0.0001061036
155	0.0001060132
156	0.0001059224
157	0.0001058312
158	0.0001057396
159	0.0001056476
160	0.0001055552
161	0.0001054624
162	0.0001053693
163	0.0001052758
164	0.0001051820
165	0.0001050878
166	0.0001049933
167	0.0001048985
168	0.0001048033
169	0.0001047079
170	0.0001046121
171	0.0001045183
172	0.0001044309
173	0.0001043432
174	0.0001042552
175	0.0001041669
176	0.0001040782
177	0.0001039893
178	0.0001039001
179	0.0001038107
180	0.0001037209
181	0.0001036309
182	0.0001035406
183	0.0001034500
184	0.0001033592
185	0.0001032682
186	0.0001031769
187	0.0001030854
188	0.0001029936
189	0.0001029016
190	0.0001028094
191	0.0001027247
192	0.0001026399
193	0.0001025549
194	0.0001024697
195	0.0001023842
196	0.0001022985
197	0.0001022126
198	0.0001021265
199	0.0001020401
200	0.0001019536
201	0.0001018668
202	0.0001017799
203	0.0001016928
204	0.0001016055
205	0.0001015180
206	0.0001014303
207	0.0001013425
208	0.0001012545
209	0.0001011663
210	0.0001010780
211	0.0001009895
212	0.0001009070
213	0.0001008251
214	0.0001007429
215	0.0001006607
216	0.0001005782
217	0.0001004956
218	0.0001004128
